date,mode,pcs
1992-05-17,1,-320.51096
1992-05-17,2,193.67169
1992-05-17,3,-42.39539
1992-05-17,4,96.24567
1992-05-18,0,-409.86197
1992-05-18,1,-468.40405
1992-05-18,2,-229.45406
1992-05-18,3,180.31473
1992-05-18,4,186.81248
1992-05-19,0,-427.9837
1992-05-19,1,-248.37698
1992-05-19,2,-588.02344
1992-05-19,3,108.15194
1992-05-19,4,96.05089
1992-05-20,0,-863.2238
1992-05-20,1,9.122732
1992-05-20,2,-504.72394
1992-05-20,3,-68.643585
1992-05-20,4,-51.379078
1992-05-21,0,-1173.7859
1992-05-21,1,-24.145672
1992-05-21,2,-316.0534
1992-05-21,3,-373.04556
1992-05-21,4,-170.48816
1992-05-22,0,-1102.2759
1992-05-22,1,-401.95554
1992-05-22,2,-136.86584
1992-05-22,3,-556.64404
1992-05-22,4,-202.25885
1992-05-23,0,-644.8261
1992-05-23,1,-671.72754
1992-05-23,2,-181.74448
1992-05-23,3,-370.31134
1992-05-23,4,-49.60477
1992-05-24,0,0.168915
1992-05-24,1,-559.9342
1992-05-24,2,-161.5597
1992-05-24,3,-398.63055
1992-05-24,4,157.80986
1992-05-25,0,650.66876
1992-05-25,1,-305.52838
1992-05-25,2,96.627914
1992-05-25,3,-405.10425
1992-05-25,4,130.3859
1992-05-26,0,848.1424
1992-05-26,1,-92.099205
1992-05-26,2,372.6704
1992-05-26,3,-305.6886
1992-05-26,4,-64.292984
1992-05-27,0,1041.0603
1992-05-27,1,119.89852
1992-05-27,2,324.65976
1992-05-27,3,-325.80075
1992-05-27,4,-177.91747
1992-05-28,0,992.60406
1992-05-28,1,289.1755
1992-05-28,2,130.37407
1992-05-28,3,-555.3814
1992-05-28,4,-216.13123
1992-05-29,0,455.21866
1992-05-29,1,100.30987
1992-05-29,2,20.03589
1992-05-29,3,-572.63214
1992-05-29,4,-269.70312
1992-05-30,0,-32.981518
1992-05-30,1,-253.6488
1992-05-30,2,266.36612
1992-05-30,3,-509.57822
1992-05-30,4,-312.0607
1992-05-31,0,-128.43741
1992-05-31,1,-579.54004
1992-05-31,2,199.49973
1992-05-31,3,-387.96628
1992-05-31,4,-146.16002
1992-06-01,0,64.64271
1992-06-01,1,-725.2376
